연도,지역,분모대안,예산단계,행정범위,회계범위,금액기준,분모금액_원,분모금액_백만원,출처
2018,충북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6748811362000,6748811.362,행정안전부 지방재정365 기능별 회계별 세출예산
2019,강원,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9530696780000,9530696.78,행정안전부 지방재정365 기능별 회계별 세출예산
2019,경기,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,35421820208000,35421820.208,행정안전부 지방재정365 기능별 회계별 세출예산
2019,경남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14204914934000,14204914.934,행정안전부 지방재정365 기능별 회계별 세출예산
2019,경북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14698564625000,14698564.625,행정안전부 지방재정365 기능별 회계별 세출예산
2019,광주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4398652776000,4398652.776,행정안전부 지방재정365 기능별 회계별 세출예산
2019,대구,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6860066336000,6860066.336,행정안전부 지방재정365 기능별 회계별 세출예산
2019,대전,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4111251535000,4111251.535,행정안전부 지방재정365 기능별 회계별 세출예산
2019,부산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9530346954000,9530346.954,행정안전부 지방재정365 기능별 회계별 세출예산
2019,서울,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,25023752325000,25023752.325,행정안전부 지방재정365 기능별 회계별 세출예산
2019,세종,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1072599341000,1072599.341,행정안전부 지방재정365 기능별 회계별 세출예산
2019,울산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3735451759000,3735451.759,행정안전부 지방재정365 기능별 회계별 세출예산
2019,인천,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8595410117000,8595410.117,행정안전부 지방재정365 기능별 회계별 세출예산
2019,전남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12502897823000,12502897.823,행정안전부 지방재정365 기능별 회계별 세출예산
2019,전북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10458456944000,10458456.944,행정안전부 지방재정365 기능별 회계별 세출예산
2019,제주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4331113175000,4331113.175,행정안전부 지방재정365 기능별 회계별 세출예산
2019,충남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10396662334000,10396662.334,행정안전부 지방재정365 기능별 회계별 세출예산
2019,충북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,7373692601000,7373692.601,행정안전부 지방재정365 기능별 회계별 세출예산
2020,강원,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10502613248000,10502613.248,행정안전부 지방재정365 기능별 회계별 세출예산
2020,경기,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,38597545899000,38597545.899,행정안전부 지방재정365 기능별 회계별 세출예산
2020,경남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,15975334915000,15975334.915,행정안전부 지방재정365 기능별 회계별 세출예산
2020,경북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,16125489821000,16125489.821,행정안전부 지방재정365 기능별 회계별 세출예산
2020,광주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4846911199000,4846911.199,행정안전부 지방재정365 기능별 회계별 세출예산
2020,대구,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,7573768745000,7573768.745,행정안전부 지방재정365 기능별 회계별 세출예산
2020,대전,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4724111111000,4724111.111,행정안전부 지방재정365 기능별 회계별 세출예산
2020,부산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10721697370000,10721697.37,행정안전부 지방재정365 기능별 회계별 세출예산
2020,서울,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,28035261691000,28035261.691,행정안전부 지방재정365 기능별 회계별 세출예산
2020,세종,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1117020100000,1117020.1,행정안전부 지방재정365 기능별 회계별 세출예산
2020,울산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3921492643000,3921492.643,행정안전부 지방재정365 기능별 회계별 세출예산
2020,인천,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9481240746000,9481240.746,행정안전부 지방재정365 기능별 회계별 세출예산
2020,전남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14060209117000,14060209.117,행정안전부 지방재정365 기능별 회계별 세출예산
2020,전북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11463941641000,11463941.641,행정안전부 지방재정365 기능별 회계별 세출예산
2020,제주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4805695258000,4805695.258,행정안전부 지방재정365 기능별 회계별 세출예산
2020,충남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11527226699000,11527226.699,행정안전부 지방재정365 기능별 회계별 세출예산
2020,충북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8088040367000,8088040.367,행정안전부 지방재정365 기능별 회계별 세출예산
2021,강원,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10883854101000,10883854.101,행정안전부 지방재정365 기능별 회계별 세출예산
2021,경기,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,40487917953000,40487917.953,행정안전부 지방재정365 기능별 회계별 세출예산
2021,경남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,16541125282000,16541125.282,행정안전부 지방재정365 기능별 회계별 세출예산
2021,경북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,16997899656000,16997899.656,행정안전부 지방재정365 기능별 회계별 세출예산
2021,광주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5240509056000,5240509.056,행정안전부 지방재정365 기능별 회계별 세출예산
2021,대구,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8081869448000,8081869.448,행정안전부 지방재정365 기능별 회계별 세출예산
2021,대전,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5069812432000,5069812.432,행정안전부 지방재정365 기능별 회계별 세출예산
2021,부산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11408099937000,11408099.937,행정안전부 지방재정365 기능별 회계별 세출예산
2021,서울,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,28697650396000,28697650.396,행정안전부 지방재정365 기능별 회계별 세출예산
2021,세종,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1277509741000,1277509.741,행정안전부 지방재정365 기능별 회계별 세출예산
2021,울산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4049777411000,4049777.411,행정안전부 지방재정365 기능별 회계별 세출예산
2021,인천,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9967246524000,9967246.524,행정안전부 지방재정365 기능별 회계별 세출예산
2021,전남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14792324706000,14792324.706,행정안전부 지방재정365 기능별 회계별 세출예산
2021,전북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12176696789000,12176696.789,행정안전부 지방재정365 기능별 회계별 세출예산
2021,제주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4640578410000,4640578.41,행정안전부 지방재정365 기능별 회계별 세출예산
2021,충남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12276067582000,12276067.582,행정안전부 지방재정365 기능별 회계별 세출예산
2021,충북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8723660126000,8723660.126,행정안전부 지방재정365 기능별 회계별 세출예산
2022,강원,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11964780124000,11964780.124,행정안전부 지방재정365 기능별 회계별 세출예산
2022,경기,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,46882680735000,46882680.735,행정안전부 지방재정365 기능별 회계별 세출예산
2022,경남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,18081527161000,18081527.161,행정안전부 지방재정365 기능별 회계별 세출예산
2022,경북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,18780254660000,18780254.66,행정안전부 지방재정365 기능별 회계별 세출예산
2022,광주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6041548613000,6041548.613,행정안전부 지방재정365 기능별 회계별 세출예산
2022,대구,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8805407918000,8805407.918,행정안전부 지방재정365 기능별 회계별 세출예산
2022,대전,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5824222354000,5824222.354,행정안전부 지방재정365 기능별 회계별 세출예산
2022,부산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12486133197000,12486133.197,행정안전부 지방재정365 기능별 회계별 세출예산
2022,서울,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,31789979293000,31789979.293,행정안전부 지방재정365 기능별 회계별 세출예산
2022,세종,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1480636680000,1480636.68,행정안전부 지방재정365 기능별 회계별 세출예산
2022,울산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4504577275000,4504577.275,행정안전부 지방재정365 기능별 회계별 세출예산
2022,인천,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10875399762000,10875399.762,행정안전부 지방재정365 기능별 회계별 세출예산
2022,전남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,16539278437000,16539278.437,행정안전부 지방재정365 기능별 회계별 세출예산
2022,전북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,13234646582000,13234646.582,행정안전부 지방재정365 기능별 회계별 세출예산
2022,제주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5061064358000,5061064.358,행정안전부 지방재정365 기능별 회계별 세출예산
2022,충남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,13726464564000,13726464.564,행정안전부 지방재정365 기능별 회계별 세출예산
2022,충북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9562601539000,9562601.539,행정안전부 지방재정365 기능별 회계별 세출예산
2023,강원,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12896266933000,12896266.933,행정안전부 지방재정365 기능별 회계별 세출예산
2023,경기,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,48279629553000,48279629.553,행정안전부 지방재정365 기능별 회계별 세출예산
2023,경남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,19521668404000,19521668.404,행정안전부 지방재정365 기능별 회계별 세출예산
2023,경북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,20522360749000,20522360.749,행정안전부 지방재정365 기능별 회계별 세출예산
2023,광주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6264604615000,6264604.615,행정안전부 지방재정365 기능별 회계별 세출예산
2023,대구,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9368251465000,9368251.465,행정안전부 지방재정365 기능별 회계별 세출예산
2023,대전,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5971587847000,5971587.847,행정안전부 지방재정365 기능별 회계별 세출예산
2023,부산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,13394209887000,13394209.887,행정안전부 지방재정365 기능별 회계별 세출예산
2023,서울,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,33826492106000,33826492.106,행정안전부 지방재정365 기능별 회계별 세출예산
2023,세종,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1486921045000,1486921.045,행정안전부 지방재정365 기능별 회계별 세출예산
2023,울산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4778449701000,4778449.701,행정안전부 지방재정365 기능별 회계별 세출예산
2023,인천,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11823753128000,11823753.128,행정안전부 지방재정365 기능별 회계별 세출예산
2023,전남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,17403470669000,17403470.669,행정안전부 지방재정365 기능별 회계별 세출예산
2023,전북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14231320842000,14231320.842,행정안전부 지방재정365 기능별 회계별 세출예산
2023,제주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5518559633000,5518559.633,행정안전부 지방재정365 기능별 회계별 세출예산
2023,충남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14445165087000,14445165.087,행정안전부 지방재정365 기능별 회계별 세출예산
2023,충북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10209912288000,10209912.288,행정안전부 지방재정365 기능별 회계별 세출예산
2024,강원,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12543665658000,12543665.658,행정안전부 지방재정365 기능별 회계별 세출예산
2024,경기,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,50379437726000,50379437.726,행정안전부 지방재정365 기능별 회계별 세출예산
2024,경남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,19556382101000,19556382.101,행정안전부 지방재정365 기능별 회계별 세출예산
2024,경북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,20928449602000,20928449.602,행정안전부 지방재정365 기능별 회계별 세출예산
2024,광주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6122644407000,6122644.407,행정안전부 지방재정365 기능별 회계별 세출예산
2024,대구,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9402609965000,9402609.965,행정안전부 지방재정365 기능별 회계별 세출예산
2024,대전,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6007988861000,6007988.861,행정안전부 지방재정365 기능별 회계별 세출예산
2024,부산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14017918064000,14017918.064,행정안전부 지방재정365 기능별 회계별 세출예산
2024,서울,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,35050980179000,35050980.179,행정안전부 지방재정365 기능별 회계별 세출예산
2024,세종,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1453786068000,1453786.068,행정안전부 지방재정365 기능별 회계별 세출예산
2024,울산,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4892681913000,4892681.913,행정안전부 지방재정365 기능별 회계별 세출예산
2024,인천,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12430633578000,12430633.578,행정안전부 지방재정365 기능별 회계별 세출예산
2024,전남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,17000283800000,17000283.8,행정안전부 지방재정365 기능별 회계별 세출예산
2024,전북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14270737881000,14270737.881,행정안전부 지방재정365 기능별 회계별 세출예산
2024,제주,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5485652908000,5485652.908,행정안전부 지방재정365 기능별 회계별 세출예산
2024,충남,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,15004704711000,15004704.711,행정안전부 지방재정365 기능별 회계별 세출예산
2024,충북,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10367433642000,10367433.642,행정안전부 지방재정365 기능별 회계별 세출예산
