지역,세부영역,2016_비중_pct,2024_비중_pct,2016-2018_합계기준_비중_pct,2022-2024_합계기준_비중_pct,2016→2024_비중변화_pp,3개년구간_비중변화_pp,예산누락주의
경기,3-2. 산후조리 여건,0.2775525938591151,0.7619840323118968,0.17290773305254084,0.79043182346351,0.4844314384527817,0.6175240904109692,False
경기,3-3. 아동안전 수준,0.05599654217198042,0.058040904584356,0.037646389367974216,0.05924731682130313,0.002044362412375579,0.021600927453328915,True
경기,4-1. 일·가정 양립 여건,0.01736391292870016,0.04639220645660567,0.05340761638150979,0.04424686726078828,0.029028293527905508,-0.009160749120721505,True
경기,4-2. 사회적 가치관,0.00961661684926815,0.02216870252386771,0.011649852582788419,0.02382972238195068,0.012552085674599561,0.012179869799162262,True
경기,지표체계 외,46.012832263978005,50.24039367679725,43.47888863856465,54.2500123866598,4.227561412819242,10.77112374809515,True
경남,1-1. 고용여건,0.5092547583554777,2.1290274207210294,2.590927780042194,1.9733646217582679,1.6197726623655515,-0.6175631582839263,False
경남,1-2. 주거안정성,0.0,0.11887731707455888,0.0,0.13686702586061247,0.11887731707455888,0.13686702586061247,False
경남,1-3. 경제적 여건,1.4395240564305312,11.768260498705688,1.1241894038101004,11.185672597751692,10.328736442275156,10.06148319394159,True
경남,2-1. 돌봄 여건,27.07030321688595,29.774684921906957,35.189186023281025,30.81669074731217,2.7043817050210066,-4.372495275968856,True
경남,2-2. 여가 인프라,0.7258382483202627,0.49686462313490176,2.1728960183255124,0.4640495516179575,-0.2289736251853609,-1.708846466707555,True
경남,2-3. 가사수행 격차,0.0,7.423645945538648e-05,0.0,2.664164790954045e-05,7.423645945538648e-05,2.664164790954045e-05,False
경남,3-1. 의료서비스 여건,2.705335731414868,0.5156217018906294,1.8492748475730805,0.47430303384340927,-2.1897140295242385,-1.3749718137296711,True
경남,3-2. 산후조리 여건,0.24365642621038303,0.4834525694599619,0.2497363393562179,0.4853131388694921,0.23979614324957887,0.23557679951327423,False
