지역,연도,세부영역,당해계획예산_백만원_provisional,사업수,예산결측_사업수,지역연도_전체계획예산_백만원,계획예산비중_pct,예산누락주의
대구,2024,4-2. 사회적 가치관,146.0,3,0,2848338.0,0.005125796166044901,False
대구,2016,지표체계 외,636116.0,77,0,774602.0,82.1216573156279,False
대구,2017,지표체계 외,689725.5,73,0,959658.5,71.87197320713567,False
대구,2018,지표체계 외,815201.0,105,2,1446836.0,56.343704469615076,True
대구,2019,지표체계 외,924977.0,101,0,1765898.0,52.37997891157926,False
대구,2020,지표체계 외,1103734.0,100,0,1929459.0,57.2043251502105,False
대구,2021,지표체계 외,1256622.0,100,0,2164115.0,58.06632272314549,False
대구,2022,지표체계 외,1358599.6,101,0,2523629.0,53.83515564292532,False
대구,2023,지표체계 외,1423781.0,99,0,2696432.0,52.80240703270099,False
대구,2024,지표체계 외,1543870.0,91,0,2848338.0,54.202485800491374,False
