지역,연도,당해계획예산_백만원,분모대안,예산단계,행정범위,회계범위,금액기준,분모금액_원,분모금액_백만원,출처,계획예산_총세출비율_pct,100pct_초과
대전,2016,709547.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6204585464000,6204585.464,행정안전부 지방재정365 세출예산,11.435848601278934,False
대전,2017,935218.2,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6628700774000,6628700.774,행정안전부 지방재정365 세출예산,14.108619952619389,False
대전,2018,997696.4,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,7616345423000,7616345.423,행정안전부 지방재정365 세출예산,13.099411129478652,False
대전,2019,685088.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8341172076000,8341172.076,행정안전부 지방재정365 세출예산,8.2133301382332,False
대전,2020,1247751.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,9728323586000,9728323.586,행정안전부 지방재정365 세출예산,12.825961112103986,False
대전,2021,1337995.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,9786323453000,9786323.453,행정안전부 지방재정365 세출예산,13.67209050902397,False
대전,2022,1500606.3,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,10731153016000,10731153.016,행정안전부 지방재정365 세출예산,13.983644607085713,False
대전,2023,1222344.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,11568169731000,11568169.731,행정안전부 지방재정365 세출예산,10.566442474684676,False
대전,2024,1676350.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,11644613485000,11644613.485,행정안전부 지방재정365 세출예산,14.39592651279829,False
부산,2016,1757736.53,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,15868725748000,15868725.748,행정안전부 지방재정365 세출예산,11.076733935121002,False
부산,2017,3477747.6,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16223736157000,16223736.157,행정안전부 지방재정365 세출예산,21.436169611889728,False
부산,2018,2341626.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,17441155273000,17441155.273,행정안전부 지방재정365 세출예산,13.425865221353678,False
부산,2019,2525413.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,18912824988000,18912824.988,행정안전부 지방재정365 세출예산,13.352912648440144,False
부산,2020,3494318.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,20558725267000,20558725.267,행정안전부 지방재정365 세출예산,16.99676392684196,False
부산,2021,3944822.1,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21767614370000,21767614.37,행정안전부 지방재정365 세출예산,18.122436537817073,False
부산,2022,5106355.100000001,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,23639380617000,23639380.617,행정안전부 지방재정365 세출예산,21.601052847923697,False
부산,2023,4317819.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25793114447000,25793114.447,행정안전부 지방재정365 세출예산,16.7402002145662,False
부산,2024,4796613.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,27057924865000,27057924.865,행정안전부 지방재정365 세출예산,17.727202008031743,False
서울,2016,4173074.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,42272937655000,42272937.655,행정안전부 지방재정365 세출예산,9.871738827468057,False
서울,2017,4761473.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,45970267146000,45970267.146,행정안전부 지방재정365 세출예산,10.35772314500093,False
서울,2018,5912413.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,49483158147000,49483158.147,행정안전부 지방재정365 세출예산,11.94833398150528,False
서울,2019,5907309.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,56389184326000,56389184.326,행정안전부 지방재정365 세출예산,10.475961074110183,False
서울,2020,6677517.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,61655774941000,61655774.941,행정안전부 지방재정365 세출예산,10.83031882478144,False
서울,2021,7529092.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,63089458810000,63089458.81,행정안전부 지방재정365 세출예산,11.933993636995028,False
서울,2022,7957659.899999999,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,71230589785000,71230589.785,행정안전부 지방재정365 세출예산,11.171688910647983,False
서울,2023,8314712.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,78292887881000,78292887.881,행정안전부 지방재정365 세출예산,10.620009332952197,False
서울,2024,4872683.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,78048365134000,78048365.134,행정안전부 지방재정365 세출예산,6.243158318094387,False
세종,2016,97707.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,1194522501000,1194522.501,행정안전부 지방재정365 세출예산,8.17958639692464,False
세종,2017,89445.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,1412782992000,1412782.992,행정안전부 지방재정365 세출예산,6.331120951093669,False
세종,2018,104743.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,1723055251000,1723055.251,행정안전부 지방재정365 세출예산,6.078911279206565,False
세종,2019,129545.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,1726445940000,1726445.94,행정안전부 지방재정365 세출예산,7.503565388210188,False
세종,2020,209363.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,1760324553000,1760324.553,행정안전부 지방재정365 세출예산,11.893431790359172,False
세종,2021,175466.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,2116899111000,2116899.111,행정안전부 지방재정365 세출예산,8.288822036356365,False
세종,2022,231310.4,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,2321067388000,2321067.388,행정안전부 지방재정365 세출예산,9.965690836719473,False
세종,2023,318453.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,2503293576000,2503293.576,행정안전부 지방재정365 세출예산,12.72136049295722,False
세종,2024,329034.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,2163037863000,2163037.863,행정안전부 지방재정365 세출예산,15.211661600026277,False
울산,2016,577145.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,5256770156000,5256770.156,행정안전부 지방재정365 세출예산,10.979079983956597,False
울산,2017,2222729.4,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6004398458000,6004398.458,행정안전부 지방재정365 세출예산,37.018352721720724,False
울산,2018,948045.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6395330918000,6395330.918,행정안전부 지방재정365 세출예산,14.824017899240785,False
울산,2019,356752.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6491824956000,6491824.956,행정안전부 지방재정365 세출예산,5.495403872069529,False
울산,2020,1240133.6,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6917825900000,6917825.9,행정안전부 지방재정365 세출예산,17.926637905125656,False
울산,2021,977844.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,7197720703000,7197720.703,행정안전부 지방재정365 세출예산,13.585467404874935,False
울산,2022,938106.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,7821609608000,7821609.608,행정안전부 지방재정365 세출예산,11.993771704490316,False
울산,2023,3219772.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8321903381000,8321903.381,행정안전부 지방재정365 세출예산,38.690331437290695,False
울산,2024,1273043.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8786551447000,8786551.447,행정안전부 지방재정365 세출예산,14.488539760780164,False
인천,2016,1094772.2,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,12626231121000,12626231.121,행정안전부 지방재정365 세출예산,8.67061745907035,False
인천,2017,1161639.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,13339660452000,13339660.452,행정안전부 지방재정365 세출예산,8.708160182786639,False
인천,2018,1453723.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,14701228259000,14701228.259,행정안전부 지방재정365 세출예산,9.888445879411742,False
인천,2019,2137311.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16643821602000,16643821.602,행정안전부 지방재정365 세출예산,12.841467849806627,False
인천,2020,2761790.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,18376230108000,18376230.108,행정안전부 지방재정365 세출예산,15.029143539063917,False
