region,year,category,category_contribution,category_weight_total,category_score
대전,2019,사회·문화,13.553022291095754,0.3026052104208416,44.7878021407734
대전,2020,사회·문화,17.128877133583494,0.3026052104208416,56.60469993151103
대전,2021,사회·문화,17.27335389388321,0.3026052104208416,57.08214300031606
대전,2022,사회·문화,20.319396163719865,0.3026052104208416,67.14820321653123
대전,2023,사회·문화,22.228219235143797,0.3026052104208416,73.45616820090568
대전,2024,사회·문화,22.948656107301808,0.3026052104208416,75.83694965260666
부산,2016,사회·문화,11.205912349899265,0.3026052104208416,37.03145869271347
부산,2017,사회·문화,12.027903579659124,0.3026052104208416,39.747840306290755
부산,2018,사회·문화,11.37703953815037,0.3026052104208416,37.59697171878832
부산,2019,사회·문화,12.019893709576593,0.3026052104208416,39.72137060317034
부산,2020,사회·문화,15.397779939325174,0.3026052104208416,50.88405423657791
부산,2021,사회·문화,13.529181512108696,0.3026052104208416,44.70901704994862
부산,2022,사회·문화,14.535590829825448,0.3026052104208416,48.034833272072184
부산,2023,사회·문화,16.75341564859742,0.3026052104208416,55.36393648112659
부산,2024,사회·문화,17.860224406392195,0.3026052104208416,59.021536283375546
서울,2016,사회·문화,11.42773088288066,0.3026052104208416,37.76448814938709
서울,2017,사회·문화,12.738574078303872,0.3026052104208416,42.096347450818776
서울,2018,사회·문화,11.614964932853288,0.3026052104208416,38.383228486713854
서울,2019,사회·문화,12.11011255442347,0.3026052104208416,40.01951102422062
서울,2020,사회·문화,15.083829870782992,0.3026052104208416,49.84656361271997
서울,2021,사회·문화,13.245885304672523,0.3026052104208416,43.7728262717324
서울,2022,사회·문화,14.481162663458004,0.3026052104208416,47.8549680070566
서울,2023,사회·문화,16.551590819878708,0.3026052104208416,54.69697893456608
서울,2024,사회·문화,17.689775304874402,0.3026052104208416,58.458264086969066
세종,2016,사회·문화,12.678171117084998,0.3026052104208416,41.89673766506898
세종,2017,사회·문화,13.55206634841383,0.3026052104208416,44.78464309840068
